,LotFrontage,LotArea,Street,Utilities,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,Age,YrsSinceRemod,TotalSF,TotalBthrms,TotalPorchSF,Has_Bsmt,Has_2ndFlr,Has_Fireplace,Has_Garage,Has_Porch,Has_Pool,Has_Fence,Is_Remod,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Alley_Grvl,Alley_NA,Alley_Pave,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MiscFeature_Gar2,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,log_SalePrice
0,0.24098481261342963,0.315219517542375,1,1.0,0.6666666666666665,0.5,0.9492753623188417,0.8833333333333329,0.388013014359177,0.6666666666666666,0.5,0.8,0.75,0.25,1.0,0.447836011720981,0.16666666666666666,0.0,0.19491680836539008,0.31412190402165163,1.0,1,0.42528234342868654,0.4021943915191002,0.0,0.6197729213285563,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.6780080182904468,0.9999999999999999,0.0,0.0,0.9492753623188417,0.6666666666666666,0.5,0.3942446043165468,0.6000000000000001,0.6000000000000001,1.0,0.0,0.3349434492902077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11641656396122778,0.08333333333333333,0.5653231576845191,0.5,0.1678165461617738,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.247694320220994
1,0.3057304562145043,0.3386666773096617,1,1.0,0.5555555555555556,0.875,0.7536231884057969,0.43333333333333,0.0,0.33333333333333337,0.5,0.8,0.75,1.0,0.8333333333333333,0.5646794495107675,0.16666666666666666,0.0,0.2868433300385238,0.4415582514209881,1.0,1,0.5963835400644593,0.0,0.0,0.5020527801196426,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.5211763966845909,0.9999999999999999,0.3333333333333333,0.6000000000000001,0.7536231884057969,0.6666666666666666,0.5,0.33093525179856115,0.6000000000000001,0.6000000000000001,1.0,0.5073574412402551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40351496300862905,0.5166666666666666,0.5591313152588312,0.3,0.46249091492769817,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.109010932687042
2,0.2543851388284606,0.3681826558606146,1,1.0,0.6666666666666665,0.5,0.9347826086956523,0.8666666666666671,0.3547820370681256,0.6666666666666666,0.5,0.8,0.75,0.5,1.0,0.3431876610061994,0.16666666666666666,0.0,0.3697799506646929,0.33463607743719626,1.0,1,0.45725414116157737,0.4080250840282488,0.0,0.6367141545130814,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5211763966845909,0.9999999999999999,0.3333333333333333,0.6000000000000001,0.9347826086956523,0.6666666666666666,0.5,0.4374100719424461,0.6000000000000001,0.6000000000000001,1.0,0.0,0.27452130212531317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14863920459462818,0.1,0.5854749427875307,0.5,0.1312593755781182,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.31716669303576
3,0.21807710892416687,0.33770189888693036,1,1.0,0.6666666666666665,0.5,0.3115942028985508,0.3333333333333357,0.0,0.33333333333333337,0.5,0.6000000000000001,1.0,0.25,0.8333333333333333,0.1920245496142637,0.16666666666666666,0.0,0.42120343363729024,0.2816798916904879,0.75,1,0.47654523207207733,0.35467756251710325,0.0,0.6213634970725557,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.6043769452877511,0.9999999999999999,0.3333333333333333,0.8,0.9130434782608692,0.3333333333333333,0.75,0.46187050359712234,0.6000000000000001,0.6000000000000001,1.0,0.0,0.24859808397073335,0.7644381293371926,0.0,0.0,0.0,0.0,0.0,0.0,0.7856881872870661,0.6,0.5515171451913156,0.2,0.4712149231996769,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.84939770159144
4,0.32213361663441437,0.41308248627356414,1,1.0,0.7777777777777777,0.5,0.9275362318840585,0.8333333333333357,0.5072329176840777,0.6666666666666666,0.5,0.8,0.75,0.75,1.0,0.4245512350902489,0.16666666666666666,0.0,0.39753036791008156,0.4054401244877345,1.0,1,0.5537355028687356,0.4991980484100914,0.0,0.7178946904033383,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.7440668574737727,0.9999999999999999,0.3333333333333333,0.6000000000000001,0.9275362318840585,0.6666666666666666,0.75,0.6014388489208633,0.6000000000000001,0.6000000000000001,1.0,0.38148914871269785,0.3956991836267006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1634140649679473,0.13333333333333333,0.6691016987054245,0.5,0.44072374409783743,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.429216196844383
5,0.32618416650598664,0.4111275255208485,1,1.0,0.4444444444444445,0.5,0.8768115942028984,0.75,0.0,0.33333333333333337,0.5,0.8,0.75,0.25,1.0,0.45951565876352624,0.16666666666666666,0.0,0.11515244589113961,0.29471679591347527,1.0,1,0.39297068503848953,0.2631344524303664,0.0,0.5314977044307958,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.33333333333333337,0.42549115516707225,0.9999999999999999,0.0,0.0,0.8768115942028984,0.3333333333333333,0.5,0.34532374100719426,0.6000000000000001,0.6000000000000001,1.0,0.13466085914263407,0.2283388029410504,0.0,0.910149041240683,0.0,0.0,0.0,0.75,0.6607910186784486,0.2625690482183533,0.23333333333333334,0.501933311215791,0.3,0.5474672232975086,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11.870599909242044
6,0.2847474164136566,0.34777605194999694,1,1.0,0.7777777777777777,0.5,0.9565217391304355,0.9166666666666643,0.3786109604385788,0.6666666666666666,0.5,1.0,0.75,0.75,1.0,0.7170569932624394,0.16666666666666666,0.0,0.30641814370986514,0.5692574294721555,1.0,1,0.724470700033494,0.0,0.0,0.6161134962720363,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.6043769452877511,0.9999999999999999,0.3333333333333333,0.8,0.9565217391304355,0.6666666666666666,0.5,0.45755395683453237,0.6000000000000001,0.6000000000000001,1.0,0.4586886788005775,0.3231738691998861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07901415965647252,0.03333333333333333,0.6736108128031307,0.4000000000000001,0.47601872131057604,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.634603026569334
7,0.3057304562145043,0.35318838308966394,1,1.0,0.6666666666666665,0.625,0.7318840579710155,0.38333333333333286,0.4263917829053785,0.33333333333333337,0.5,0.8,0.75,0.5,0.8333333333333333,0.5149189028337294,0.6666666666666666,0.33288098921644294,0.24321696794327063,0.39361294642830474,1.0,1,0.5389040060293055,0.4650036062497442,0.0,0.6981417536646064,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.33333333333333337,0.6043769452877511,0.9999999999999999,0.6666666666666666,0.6000000000000001,0.7318840579710155,0.6666666666666666,0.5,0.34820143884892085,0.6000000000000001,0.6000000000000001,1.0,0.43503092594332887,0.619117643850743,0.713740628283969,0.0,0.0,0.0,0.0,0.0,0.5874531340127436,0.44358576597188837,0.6,0.6509681967107824,0.5,0.765064057396478,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.206072645530174
8,0.1747821587043405,0.25710312202565333,1,1.0,0.6666666666666665,0.5,0.42753623188405854,0.0,0.0,0.33333333333333337,0.5,0.6000000000000001,0.75,0.25,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5894969013270236,0.3448263049224674,0.75,1,0.5037204690187682,0.3527420808616413,0.0,0.6340862234173708,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.33333333333333337,0.6780080182904468,0.8333333333333334,0.6666666666666666,0.6000000000000001,0.42753623188405854,0.3333333333333333,0.5,0.3366906474820144,0.4,0.6000000000000001,1.0,0.23201914160884143,0.0,0.6845795808917274,0.0,0.0,0.0,0.0,0.0,0.0,0.7100037531074757,0.9666666666666667,0.5882951086304778,0.2,0.4595602851002016,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11.77452020265869
9,0.1697867245422468,0.2916031999945764,1,1.0,0.4444444444444445,0.625,0.4855072463768124,0.0,0.0,0.33333333333333337,0.5,0.6000000000000001,0.75,0.25,1.0,0.5115034434151355,0.16666666666666666,0.0,0.18687808098920242,0.35718857827626377,1.0,1,0.5268167057844133,0.0,0.0,0.44106744099319917,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.6666666666666666,0.33333333333333337,0.42549115516707225,0.9999999999999999,0.6666666666666666,0.6000000000000001,0.4855072463768124,0.6666666666666666,0.25,0.1474820143884892,0.8,0.6000000000000001,1.0,0.0,0.06563053014210213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640752712154817,0.9666666666666667,0.4868633290828305,0.2,0.024530317745845593,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.678439903447801
